01-May-2022 18:10:44.506599,BUY_BUY_SELL, BTC/USDT,ETH/BTC,ETH/USDT,0.022
01-May-2022 20:03:09.274973,BUY_SELL_SELL, COS/USDT,COS/BTC,BTC/USDT,0.067
01-May-2022 20:03:12.315518,BUY_BUY_SELL, BTC/USDT,COCOS/BTC,COCOS/USDT,-100.0
01-May-2022 20:03:15.254262,BUY_SELL_SELL, COCOS/USDT,COCOS/BTC,BTC/USDT,-100.0
01-May-2022 20:03:18.582254,BUY_BUY_SELL, BTC/USDT,TOMO/BTC,TOMO/USDT,-0.137
01-May-2022 20:03:21.485384,BUY_SELL_SELL, TOMO/USDT,TOMO/BTC,BTC/USDT,-0.094
01-May-2022 20:03:24.456553,BUY_BUY_SELL, BTC/USDT,PERL/BTC,PERL/USDT,-0.173
01-May-2022 20:03:27.678656,BUY_SELL_SELL, PERL/USDT,PERL/BTC,BTC/USDT,-0.952
01-May-2022 20:03:30.585703,BUY_BUY_SELL, BTC/USDT,CHZ/BTC,CHZ/USDT,-0.153
01-May-2022 20:03:35.415123,BUY_SELL_SELL, CHZ/USDT,CHZ/BTC,BTC/USDT,-0.047
01-May-2022 20:03:40.285736,BUY_BUY_SELL, BTC/USDT,BAND/BTC,BAND/USDT,-0.313
01-May-2022 20:03:45.137095,BUY_SELL_SELL, BAND/USDT,BAND/BTC,BTC/USDT,-0.058
01-May-2022 20:03:49.321471,BUY_BUY_SELL, BTC/USDT,BEAM/BTC,BEAM/USDT,-0.225
01-May-2022 20:03:52.454636,BUY_SELL_SELL, BEAM/USDT,BEAM/BTC,BTC/USDT,-0.054
01-May-2022 20:03:55.629716,BUY_BUY_SELL, BTC/USDT,XTZ/BTC,XTZ/USDT,-0.034
01-May-2022 20:03:58.591709,BUY_SELL_SELL, XTZ/USDT,XTZ/BTC,BTC/USDT,-0.057
01-May-2022 20:04:02.688704,BUY_BUY_SELL, BTC/USDT,HBAR/BTC,HBAR/USDT,-0.156
01-May-2022 20:04:05.684053,BUY_SELL_SELL, HBAR/USDT,HBAR/BTC,BTC/USDT,-0.105
01-May-2022 20:04:08.824617,BUY_BUY_SELL, BTC/USDT,NKN/BTC,NKN/USDT,-0.129
01-May-2022 20:04:11.755078,BUY_SELL_SELL, NKN/USDT,NKN/BTC,BTC/USDT,-0.099
01-May-2022 20:04:14.760406,BUY_BUY_SELL, BTC/USDT,STX/BTC,STX/USDT,-0.223
01-May-2022 20:04:17.676415,BUY_SELL_SELL, STX/USDT,STX/BTC,BTC/USDT,0.02
01-May-2022 20:04:20.819724,BUY_BUY_SELL, BTC/USDT,KAVA/BTC,KAVA/USDT,-0.083
01-May-2022 20:04:23.769189,BUY_SELL_SELL, KAVA/USDT,KAVA/BTC,BTC/USDT,-0.099
01-May-2022 20:04:26.682304,BUY_BUY_SELL, BTC/USDT,ARPA/BTC,ARPA/USDT,-0.367
01-May-2022 20:04:31.510276,BUY_SELL_SELL, ARPA/USDT,ARPA/BTC,BTC/USDT,-0.381
01-May-2022 20:04:34.892371,BUY_BUY_SELL, BTC/USDT,CTXC/BTC,CTXC/USDT,-0.262
01-May-2022 20:04:37.853096,BUY_SELL_SELL, CTXC/USDT,CTXC/BTC,BTC/USDT,0.07
01-May-2022 20:04:41.726596,BUY_BUY_SELL, BTC/USDT,BCH/BTC,BCH/USDT,-0.11
01-May-2022 20:04:44.980851,BUY_SELL_SELL, BCH/USDT,BCH/BTC,BTC/USDT,-0.02
01-May-2022 20:04:48.827693,BUY_BUY_SELL, BTC/USDT,BCH/BTC,BCH/USDT,-0.114
01-May-2022 20:04:52.698636,BUY_SELL_SELL, BCH/USDT,BCH/BTC,BTC/USDT,-0.02
01-May-2022 20:04:55.636138,BUY_BUY_SELL, BTC/USDT,TROY/BTC,TROY/USDT,-100.0
01-May-2022 20:04:59.577596,BUY_SELL_SELL, TROY/USDT,TROY/BTC,BTC/USDT,-100.0
01-May-2022 20:05:03.002729,BUY_BUY_SELL, BTC/USDT,VITE/BTC,VITE/USDT,-0.874
01-May-2022 20:05:06.204301,BUY_SELL_SELL, VITE/USDT,VITE/BTC,BTC/USDT,-0.035
01-May-2022 20:05:09.442853,BUY_BUY_SELL, BTC/USDT,FTT/BTC,FTT/USDT,-0.063
01-May-2022 20:05:12.526024,BUY_SELL_SELL, FTT/USDT,FTT/BTC,BTC/USDT,-0.009
01-May-2022 20:05:15.517939,BUY_BUY_SELL, BTC/USDT,OGN/BTC,OGN/USDT,-0.097
01-May-2022 20:05:18.469044,BUY_SELL_SELL, OGN/USDT,OGN/BTC,BTC/USDT,-0.066
01-May-2022 20:05:22.374872,BUY_BUY_SELL, BTC/USDT,DREP/BTC,DREP/USDT,-0.301
01-May-2022 20:05:25.300418,BUY_SELL_SELL, DREP/USDT,DREP/BTC,BTC/USDT,-0.141
01-May-2022 20:05:30.501620,BUY_BUY_SELL, BTC/USDT,TCT/BTC,TCT/USDT,-1.167
01-May-2022 20:05:34.389656,BUY_SELL_SELL, TCT/USDT,TCT/BTC,BTC/USDT,-0.937
01-May-2022 20:05:39.268491,BUY_BUY_SELL, BTC/USDT,WRX/BTC,WRX/USDT,-0.15
01-May-2022 20:05:43.175614,BUY_SELL_SELL, WRX/USDT,WRX/BTC,BTC/USDT,-0.078
01-May-2022 20:05:46.126791,BUY_BUY_SELL, BTC/USDT,LTO/BTC,LTO/USDT,-0.299
01-May-2022 20:05:49.015218,BUY_SELL_SELL, LTO/USDT,LTO/BTC,BTC/USDT,0.08
01-May-2022 20:05:51.975648,BUY_BUY_SELL, BTC/USDT,MBL/BTC,MBL/USDT,-100.0
01-May-2022 20:05:54.895707,BUY_SELL_SELL, MBL/USDT,MBL/BTC,BTC/USDT,-100.0
01-May-2022 20:05:58.849785,BUY_BUY_SELL, BTC/USDT,COTI/BTC,COTI/USDT,0.012
01-May-2022 20:06:01.774629,BUY_SELL_SELL, COTI/USDT,COTI/BTC,BTC/USDT,-0.195
01-May-2022 20:06:04.743322,BUY_BUY_SELL, BTC/USDT,STPT/BTC,STPT/USDT,-0.508
01-May-2022 20:06:08.074692,BUY_SELL_SELL, STPT/USDT,STPT/BTC,BTC/USDT,0.015
01-May-2022 20:06:11.101047,BUY_BUY_SELL, BTC/USDT,SOL/BTC,SOL/USDT,-0.006
01-May-2022 20:06:14.182492,BUY_SELL_SELL, SOL/USDT,SOL/BTC,BTC/USDT,0.006
01-May-2022 20:06:17.206527,BUY_BUY_SELL, BTC/USDT,CTSI/BTC,CTSI/USDT,-0.213
01-May-2022 20:06:21.053823,BUY_SELL_SELL, CTSI/USDT,CTSI/BTC,BTC/USDT,-0.056
01-May-2022 20:06:24.967619,BUY_BUY_SELL, BTC/USDT,HIVE/BTC,HIVE/USDT,-0.29
01-May-2022 20:06:29.946505,BUY_SELL_SELL, HIVE/USDT,HIVE/BTC,BTC/USDT,-0.093
01-May-2022 20:06:33.122454,BUY_BUY_SELL, BTC/USDT,CHR/BTC,CHR/USDT,-0.183
01-May-2022 20:06:38.154517,BUY_SELL_SELL, CHR/USDT,CHR/BTC,BTC/USDT,-0.034
01-May-2022 20:06:41.399007,BUY_BUY_SELL, BTC/USDT,MDT/BTC,MDT/USDT,-0.63
01-May-2022 20:06:44.369205,BUY_SELL_SELL, MDT/USDT,MDT/BTC,BTC/USDT,-0.175
01-May-2022 20:06:47.327541,BUY_BUY_SELL, BTC/USDT,STMX/BTC,STMX/USDT,-2.199
01-May-2022 20:06:50.288161,BUY_SELL_SELL, STMX/USDT,STMX/BTC,BTC/USDT,-0.47
01-May-2022 20:06:54.657380,BUY_BUY_SELL, BTC/USDT,PNT/BTC,PNT/USDT,-0.114
01-May-2022 20:06:57.598465,BUY_SELL_SELL, PNT/USDT,PNT/BTC,BTC/USDT,-0.063
01-May-2022 20:07:00.510514,BUY_BUY_SELL, BTC/USDT,DGB/BTC,DGB/USDT,-0.58
01-May-2022 20:07:03.452962,BUY_SELL_SELL, DGB/USDT,DGB/BTC,BTC/USDT,-1.384
01-May-2022 20:07:06.363986,BUY_BUY_SELL, BTC/USDT,COMP/BTC,COMP/USDT,-0.133
01-May-2022 20:07:09.269705,BUY_SELL_SELL, COMP/USDT,COMP/BTC,BTC/USDT,-0.229
01-May-2022 20:07:12.151217,BUY_BUY_SELL, BTC/USDT,SXP/BTC,SXP/USDT,-0.063
01-May-2022 20:07:15.096312,BUY_SELL_SELL, SXP/USDT,SXP/BTC,BTC/USDT,0.148
01-May-2022 20:07:19.002388,BUY_BUY_SELL, BTC/USDT,SNX/BTC,SNX/USDT,-0.109
01-May-2022 20:07:24.073969,BUY_SELL_SELL, SNX/USDT,SNX/BTC,BTC/USDT,-0.052
01-May-2022 20:07:27.376374,BUY_BUY_SELL, BTC/USDT,IRIS/BTC,IRIS/USDT,-0.545
01-May-2022 20:07:30.286464,BUY_SELL_SELL, IRIS/USDT,IRIS/BTC,BTC/USDT,-0.311
01-May-2022 20:07:34.271201,BUY_BUY_SELL, BTC/USDT,MKR/BTC,MKR/USDT,-0.112
01-May-2022 20:07:37.393338,BUY_SELL_SELL, MKR/USDT,MKR/BTC,BTC/USDT,-0.047
01-May-2022 20:07:40.346785,BUY_BUY_SELL, BTC/USDT,DAI/BTC,DAI/USDT,-100.0
01-May-2022 20:07:43.303559,BUY_SELL_SELL, DAI/USDT,DAI/BTC,BTC/USDT,-100.0
01-May-2022 20:07:46.227943,BUY_BUY_SELL, BTC/USDT,RUNE/BTC,RUNE/USDT,-0.087
01-May-2022 20:07:49.216335,BUY_SELL_SELL, RUNE/USDT,RUNE/BTC,BTC/USDT,-0.048
01-May-2022 20:07:53.188868,BUY_BUY_SELL, BTC/USDT,FIO/BTC,FIO/USDT,-0.217
01-May-2022 20:07:57.099039,BUY_SELL_SELL, FIO/USDT,FIO/BTC,BTC/USDT,-0.207
01-May-2022 20:08:00.006575,BUY_BUY_SELL, BTC/USDT,AVA/BTC,AVA/USDT,-0.288
01-May-2022 20:08:02.936002,BUY_SELL_SELL, AVA/USDT,AVA/BTC,BTC/USDT,0.055
01-May-2022 20:08:05.854508,BUY_BUY_SELL, BTC/USDT,BAL/BTC,BAL/USDT,-0.132
01-May-2022 20:08:08.845437,BUY_SELL_SELL, BAL/USDT,BAL/BTC,BTC/USDT,0.01
01-May-2022 20:08:11.844594,BUY_BUY_SELL, BTC/USDT,YFI/BTC,YFI/USDT,-0.082
01-May-2022 20:08:15.728716,BUY_SELL_SELL, YFI/USDT,YFI/BTC,BTC/USDT,-0.007
01-May-2022 20:08:21.756569,BUY_BUY_SELL, BTC/USDT,JST/BTC,JST/USDT,-0.24
01-May-2022 20:08:25.501564,BUY_SELL_SELL, JST/USDT,JST/BTC,BTC/USDT,-0.389
01-May-2022 20:08:28.793133,BUY_BUY_SELL, BTC/USDT,SRM/BTC,SRM/USDT,-0.202
01-May-2022 20:08:31.980447,BUY_SELL_SELL, SRM/USDT,SRM/BTC,BTC/USDT,0.008
01-May-2022 20:08:36.132893,BUY_BUY_SELL, BTC/USDT,ANT/BTC,ANT/USDT,-0.101
01-May-2022 20:08:39.187607,BUY_SELL_SELL, ANT/USDT,ANT/BTC,BTC/USDT,-0.081
01-May-2022 20:08:42.135906,BUY_BUY_SELL, BTC/USDT,CRV/BTC,CRV/USDT,-0.026
01-May-2022 20:08:45.132453,BUY_SELL_SELL, CRV/USDT,CRV/BTC,BTC/USDT,0.007
01-May-2022 20:08:49.034872,BUY_BUY_SELL, BTC/USDT,SAND/BTC,SAND/USDT,-0.015
01-May-2022 20:08:52.029041,BUY_SELL_SELL, SAND/USDT,SAND/BTC,BTC/USDT,-0.003
01-May-2022 20:08:55.968231,BUY_BUY_SELL, BTC/USDT,OCEAN/BTC,OCEAN/USDT,-0.149
01-May-2022 20:08:58.875207,BUY_SELL_SELL, OCEAN/USDT,OCEAN/BTC,BTC/USDT,-0.043
01-May-2022 20:09:02.030962,BUY_BUY_SELL, BTC/USDT,NMR/BTC,NMR/USDT,-0.059
01-May-2022 20:09:04.987231,BUY_SELL_SELL, NMR/USDT,NMR/BTC,BTC/USDT,-0.122
01-May-2022 20:09:07.957621,BUY_BUY_SELL, BTC/USDT,DOT/BTC,DOT/USDT,-0.016
01-May-2022 20:09:12.837785,BUY_SELL_SELL, DOT/USDT,DOT/BTC,BTC/USDT,0.003
01-May-2022 20:09:15.841812,BUY_BUY_SELL, BTC/USDT,LUNA/BTC,LUNA/USDT,0.033
01-May-2022 20:09:19.693731,BUY_SELL_SELL, LUNA/USDT,LUNA/BTC,BTC/USDT,0.042
01-May-2022 20:09:22.645272,BUY_BUY_SELL, BTC/USDT,IDEX/BTC,IDEX/USDT,-0.248
01-May-2022 20:09:26.610283,BUY_SELL_SELL, IDEX/USDT,IDEX/BTC,BTC/USDT,-0.069
01-May-2022 20:09:29.645539,BUY_BUY_SELL, BTC/USDT,RSR/BTC,RSR/USDT,-0.359
01-May-2022 20:09:32.583676,BUY_SELL_SELL, RSR/USDT,RSR/BTC,BTC/USDT,-3.821
01-May-2022 20:09:36.493086,BUY_BUY_SELL, BTC/USDT,PAXG/BTC,PAXG/USDT,-0.093
01-May-2022 20:09:39.570649,BUY_SELL_SELL, PAXG/USDT,PAXG/BTC,BTC/USDT,0.033
01-May-2022 20:09:42.716879,BUY_BUY_SELL, BTC/USDT,WNXM/BTC,WNXM/USDT,-100.0
01-May-2022 20:09:45.615193,BUY_SELL_SELL, WNXM/USDT,WNXM/BTC,BTC/USDT,-100.0
01-May-2022 20:09:48.558705,BUY_BUY_SELL, BTC/USDT,TRB/BTC,TRB/USDT,-0.339
01-May-2022 20:09:51.527777,BUY_SELL_SELL, TRB/USDT,TRB/BTC,BTC/USDT,-0.169
01-May-2022 20:09:54.481232,BUY_BUY_SELL, BTC/USDT,BZRX/BTC,BZRX/USDT,-100.0
01-May-2022 20:09:57.483873,BUY_SELL_SELL, BZRX/USDT,BZRX/BTC,BTC/USDT,-100.0
01-May-2022 20:10:00.420836,BUY_BUY_SELL, BTC/USDT,SUSHI/BTC,SUSHI/USDT,-0.095
01-May-2022 20:10:03.495928,BUY_SELL_SELL, SUSHI/USDT,SUSHI/BTC,BTC/USDT,-0.066
01-May-2022 20:10:07.777788,BUY_BUY_SELL, BTC/USDT,YFII/BTC,YFII/USDT,-0.459
01-May-2022 20:10:11.692121,BUY_SELL_SELL, YFII/USDT,YFII/BTC,BTC/USDT,0.062
01-May-2022 20:10:15.818558,BUY_BUY_SELL, BTC/USDT,KSM/BTC,KSM/USDT,-0.066
01-May-2022 20:10:20.224135,BUY_SELL_SELL, KSM/USDT,KSM/BTC,BTC/USDT,-0.038
01-May-2022 20:10:23.398253,BUY_BUY_SELL, BTC/USDT,EGLD/BTC,EGLD/USDT,-0.05
01-May-2022 20:10:26.436629,BUY_SELL_SELL, EGLD/USDT,EGLD/BTC,BTC/USDT,0.01
01-May-2022 20:10:31.466452,BUY_BUY_SELL, BTC/USDT,DIA/BTC,DIA/USDT,-0.42
01-May-2022 20:10:35.367673,BUY_SELL_SELL, DIA/USDT,DIA/BTC,BTC/USDT,0.058
01-May-2022 20:10:38.351204,BUY_BUY_SELL, BTC/USDT,UMA/BTC,UMA/USDT,-0.253
01-May-2022 20:10:41.534225,BUY_SELL_SELL, UMA/USDT,UMA/BTC,BTC/USDT,-0.097
01-May-2022 20:10:44.442526,BUY_BUY_SELL, BTC/USDT,BEL/BTC,BEL/USDT,-0.4
01-May-2022 20:10:47.347213,BUY_SELL_SELL, BEL/USDT,BEL/BTC,BTC/USDT,0.008
01-May-2022 20:10:50.255167,BUY_BUY_SELL, BTC/USDT,WING/BTC,WING/USDT,-0.349
01-May-2022 20:10:53.186115,BUY_SELL_SELL, WING/USDT,WING/BTC,BTC/USDT,0.259
01-May-2022 20:10:56.110257,BUY_BUY_SELL, BTC/USDT,UNI/BTC,UNI/USDT,-0.128
01-May-2022 20:11:00.070476,BUY_SELL_SELL, UNI/USDT,UNI/BTC,BTC/USDT,0.039
01-May-2022 20:11:04.032175,BUY_BUY_SELL, BTC/USDT,NBS/BTC,NBS/USDT,-100.0
01-May-2022 20:11:08.088586,BUY_SELL_SELL, NBS/USDT,NBS/BTC,BTC/USDT,-100.0
01-May-2022 20:11:11.267005,BUY_BUY_SELL, BTC/USDT,OXT/BTC,OXT/USDT,-0.3
01-May-2022 20:11:14.642295,BUY_SELL_SELL, OXT/USDT,OXT/BTC,BTC/USDT,-0.112
01-May-2022 20:11:18.708639,BUY_BUY_SELL, BTC/USDT,SUN/BTC,SUN/USDT,-100.0
01-May-2022 20:11:22.688645,BUY_SELL_SELL, SUN/USDT,SUN/BTC,BTC/USDT,-100.0
01-May-2022 20:11:26.770763,BUY_BUY_SELL, BTC/USDT,AVAX/BTC,AVAX/USDT,0.009
01-May-2022 20:11:29.921593,BUY_SELL_SELL, AVAX/USDT,AVAX/BTC,BTC/USDT,-0.022
01-May-2022 20:11:33.161330,BUY_BUY_SELL, BTC/USDT,HNT/BTC,HNT/USDT,-0.103
01-May-2022 20:11:36.320611,BUY_SELL_SELL, HNT/USDT,HNT/BTC,BTC/USDT,-0.012
01-May-2022 20:11:40.423556,BUY_BUY_SELL, BTC/USDT,FLM/BTC,FLM/USDT,-0.169
01-May-2022 20:11:43.399296,BUY_SELL_SELL, FLM/USDT,FLM/BTC,BTC/USDT,-0.058
01-May-2022 20:11:46.449801,BUY_BUY_SELL, BTC/USDT,SCRT/BTC,SCRT/USDT,-0.171
01-May-2022 20:11:49.410009,BUY_SELL_SELL, SCRT/USDT,SCRT/BTC,BTC/USDT,0.026
01-May-2022 20:11:52.607266,BUY_BUY_SELL, BTC/USDT,ORN/BTC,ORN/USDT,-0.178
01-May-2022 20:11:56.715141,BUY_SELL_SELL, ORN/USDT,ORN/BTC,BTC/USDT,-0.125
01-May-2022 20:12:01.866935,BUY_BUY_SELL, BTC/USDT,UTK/BTC,UTK/USDT,-0.106
01-May-2022 20:12:04.809651,BUY_SELL_SELL, UTK/USDT,UTK/BTC,BTC/USDT,-0.077
01-May-2022 20:12:08.005001,BUY_BUY_SELL, BTC/USDT,XVS/BTC,XVS/USDT,-0.115
01-May-2022 20:12:10.895552,BUY_SELL_SELL, XVS/USDT,XVS/BTC,BTC/USDT,-0.156
01-May-2022 20:12:13.864696,BUY_BUY_SELL, BTC/USDT,ALPHA/BTC,ALPHA/USDT,-0.175
01-May-2022 20:12:16.796363,BUY_SELL_SELL, ALPHA/USDT,ALPHA/BTC,BTC/USDT,-0.099
01-May-2022 20:12:19.745329,BUY_BUY_SELL, BTC/USDT,VIDT/BTC,VIDT/USDT,-0.243
01-May-2022 20:12:22.757227,BUY_SELL_SELL, VIDT/USDT,VIDT/BTC,BTC/USDT,-0.191
01-May-2022 20:12:25.756445,BUY_BUY_SELL, BTC/USDT,AAVE/BTC,AAVE/USDT,-0.056
01-May-2022 20:12:29.045749,BUY_SELL_SELL, AAVE/USDT,AAVE/BTC,BTC/USDT,0.03
01-May-2022 20:12:32.021393,BUY_BUY_SELL, BTC/USDT,NEAR/BTC,NEAR/USDT,-0.018
01-May-2022 20:12:35.044618,BUY_SELL_SELL, NEAR/USDT,NEAR/BTC,BTC/USDT,-0.006
01-May-2022 20:12:37.959758,BUY_BUY_SELL, BTC/USDT,FIL/BTC,FIL/USDT,-0.233
01-May-2022 20:12:40.892615,BUY_SELL_SELL, FIL/USDT,FIL/BTC,BTC/USDT,-0.023
01-May-2022 20:12:43.897251,BUY_BUY_SELL, BTC/USDT,INJ/BTC,INJ/USDT,-0.219
01-May-2022 20:12:46.858694,BUY_SELL_SELL, INJ/USDT,INJ/BTC,BTC/USDT,0.005
01-May-2022 20:12:49.751509,BUY_BUY_SELL, BTC/USDT,AUDIO/BTC,AUDIO/USDT,-0.137
01-May-2022 20:12:53.737139,BUY_SELL_SELL, AUDIO/USDT,AUDIO/BTC,BTC/USDT,-0.052
01-May-2022 20:12:58.698469,BUY_BUY_SELL, BTC/USDT,CTK/BTC,CTK/USDT,-0.009
01-May-2022 20:13:02.087798,BUY_SELL_SELL, CTK/USDT,CTK/BTC,BTC/USDT,0.064
01-May-2022 20:13:05.993147,BUY_BUY_SELL, BTC/USDT,AKRO/BTC,AKRO/USDT,-1.974
01-May-2022 20:13:09.885012,BUY_SELL_SELL, AKRO/USDT,AKRO/BTC,BTC/USDT,-2.438
01-May-2022 20:13:13.304630,BUY_BUY_SELL, BTC/USDT,AXS/BTC,AXS/USDT,-0.078
01-May-2022 20:13:16.737341,BUY_SELL_SELL, AXS/USDT,AXS/BTC,BTC/USDT,-0.085
01-May-2022 20:13:19.686819,BUY_BUY_SELL, BTC/USDT,HARD/BTC,HARD/USDT,-0.184
01-May-2022 20:13:22.634136,BUY_SELL_SELL, HARD/USDT,HARD/BTC,BTC/USDT,-0.026
01-May-2022 20:13:26.757880,BUY_BUY_SELL, BTC/USDT,STRAX/BTC,STRAX/USDT,-0.395
01-May-2022 20:13:30.171560,BUY_SELL_SELL, STRAX/USDT,STRAX/BTC,BTC/USDT,-0.029
01-May-2022 20:13:33.191703,BUY_BUY_SELL, BTC/USDT,FOR/BTC,FOR/USDT,-1.069
01-May-2022 20:13:37.625098,BUY_SELL_SELL, FOR/USDT,FOR/BTC,BTC/USDT,-0.042
01-May-2022 20:13:40.534912,BUY_BUY_SELL, BTC/USDT,UNFI/BTC,UNFI/USDT,-0.188
01-May-2022 20:13:43.437636,BUY_SELL_SELL, UNFI/USDT,UNFI/BTC,BTC/USDT,-0.016
01-May-2022 20:13:47.331642,BUY_BUY_SELL, BTC/USDT,ROSE/BTC,ROSE/USDT,-0.083
01-May-2022 20:13:51.509487,BUY_SELL_SELL, ROSE/USDT,ROSE/BTC,BTC/USDT,-0.141
01-May-2022 20:13:56.571682,BUY_BUY_SELL, BTC/USDT,SKL/BTC,SKL/USDT,-0.029
01-May-2022 20:14:00.499264,BUY_SELL_SELL, SKL/USDT,SKL/BTC,BTC/USDT,-0.15
01-May-2022 20:14:03.939854,BUY_BUY_SELL, BTC/USDT,SUSD/BTC,SUSD/USDT,-100.0
01-May-2022 20:14:08.026753,BUY_SELL_SELL, SUSD/USDT,SUSD/BTC,BTC/USDT,-100.0
01-May-2022 20:14:12.144627,BUY_BUY_SELL, BTC/USDT,GRT/BTC,GRT/USDT,-0.118
01-May-2022 20:14:15.177761,BUY_SELL_SELL, GRT/USDT,GRT/BTC,BTC/USDT,-0.002
01-May-2022 20:14:18.393488,BUY_BUY_SELL, BTC/USDT,JUV/BTC,JUV/USDT,-0.504
01-May-2022 20:23:11.383499,BUY_SELL_SELL, JUV/USDT,JUV/BTC,BTC/USDT,-0.265
01-May-2022 20:58:34.540433,BUY_BUY_SELL, BTC/USDT,PSG/BTC,PSG/USDT,-0.969
01-May-2022 20:58:37.722872,BUY_SELL_SELL, PSG/USDT,PSG/BTC,BTC/USDT,-0.26
01-May-2022 20:58:41.616902,BUY_BUY_SELL, BTC/USDT,1INCH/BTC,1INCH/USDT,-0.059
01-May-2022 20:58:46.559120,BUY_SELL_SELL, 1INCH/USDT,1INCH/BTC,BTC/USDT,-0.117
01-May-2022 20:58:51.273415,BUY_BUY_SELL, BTC/USDT,REEF/BTC,REEF/USDT,-4.039
01-May-2022 20:58:54.678409,BUY_SELL_SELL, REEF/USDT,REEF/BTC,BTC/USDT,-1.001
01-May-2022 20:58:57.887515,BUY_BUY_SELL, BTC/USDT,OG/BTC,OG/USDT,-0.056
01-May-2022 20:59:00.957238,BUY_SELL_SELL, OG/USDT,OG/BTC,BTC/USDT,-0.182
